IntCode,latitude,longitude,AccOverTime
6410,40.46876373573848,-79.97907192942156,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6411,40.46859584777586,-79.9787005541241,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6412,40.46844707421239,-79.97837026150759,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6413,40.46601101428215,-79.90020937827445,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6414,40.46581988269693,-79.89985635735991,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6415,40.466854042512594,-79.90171836351892,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6416,40.467064745850564,-79.90208909772343,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6417,40.468099542609636,-79.99876397100212,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6418,40.46833367928009,-79.99939646968872,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6419,40.45418722310226,-79.99139492723668,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
6420,40.45395688221395,-79.99106016716331,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6421,40.45369509786944,-79.99068302863569,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
6422,40.44284452228178,-79.98275102818869,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6423,40.44328888430323,-79.98305954361818,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6424,40.440964738382156,-79.98137705305814,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6425,40.42080753528747,-79.9942265907342,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6426,40.4203868764468,-79.99421888768643,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6427,40.41954974567472,-79.99420002942065,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6428,40.421294563933024,-79.99424548308167,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6429,40.41871681789557,-79.99417681975001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6430,40.44505371755176,-79.97605381275342,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6431,40.457788151026286,-80.00432906533037,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
6432,40.45767859126904,-80.00512434255845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6433,40.45813252387352,-80.00212258807943,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
6434,40.45753590204962,-80.00589334414231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6435,40.48895857664073,-80.01781426869402,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
6436,40.487748538695435,-80.01930832108711,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6437,40.460109481963755,-80.00180934546934,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6438,40.40970236859741,-79.97392960537705,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6439,40.409992816639814,-79.97731045891356,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6440,40.47573832240348,-80.02226521894517,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6441,40.44053091979791,-79.98013091545972,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6442,40.43555148598818,-79.89705106648371,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6443,40.43528975522564,-79.8980956248387,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6444,40.446498383616735,-79.94705100619231,"[1, 3, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 1]"
6445,40.446296891229856,-79.94992062924403,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6446,40.41169829824747,-80.03448383417133,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6447,40.401308330857894,-79.94088036373078,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6448,40.400466002348026,-79.93943431872474,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6449,40.369129920739844,-79.91912222716519,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6450,40.36917227795265,-79.9155865653034,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6451,40.36912882041403,-79.9142434210635,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6452,40.40423634006796,-80.01530978669031,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6453,40.461286217713216,-79.90002278773028,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
6454,40.45899067258912,-79.88988974890985,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6455,40.46019285625953,-79.89521134220044,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6456,40.45970646083271,-79.89304889575564,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
6457,40.460727058394745,-79.8975326186413,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6458,40.45038813784563,-80.04135840476722,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6459,40.44929607894691,-80.04045146955866,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6460,40.45519095323961,-79.96600537583605,"[0, 1, 2, 0, 2, 0, 2, 3, 0, 2, 0, 0, 0, 0]"
6461,40.456293240715496,-79.9654772319207,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6462,40.452271049363226,-79.96437730992471,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]"
6463,40.45054425055868,-79.96518326466624,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
6464,40.45095516651934,-79.9649469499852,"[1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0]"
6465,40.46156865486661,-79.96709120960668,"[1, 0, 7, 1, 3, 1, 0, 5, 8, 2, 1, 4, 2, 1]"
6466,40.43893174141288,-80.04151823396812,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
6467,40.438047610259865,-80.03808580563178,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
6468,40.43771799368917,-80.03656525257475,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6469,40.43788364270532,-80.03735250971229,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
6470,40.469677420624286,-79.99418751005426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6471,40.470183555655716,-79.99435356495087,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6472,40.42275789483798,-79.9475499000539,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6473,40.43245152450259,-80.04496886383677,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6474,40.43208637471436,-80.04500046292655,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6475,40.43353764008366,-80.04517111173702,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6476,40.433841035340215,-80.04537997647942,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6477,40.43279711572617,-80.04505787943683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6478,40.433128701916544,-80.04516079359028,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6479,40.47533246633896,-79.92858305982527,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6480,40.473326857011365,-79.92831690944843,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6481,40.47287308211825,-79.92831842975819,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6482,40.4737888980562,-79.92831385890506,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6483,40.472317851022225,-79.92834903137563,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2]"
6484,40.47185983741364,-79.92868479087842,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6485,40.47103041614302,-79.92920449376224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6486,40.467351595048974,-79.9896249981357,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6487,40.489950994486996,-80.02142798139872,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
6488,40.48931562302111,-80.02239110769642,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6489,40.48338924853326,-80.04408845065501,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6490,40.48303637829792,-80.04426254506689,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6491,40.48265372406825,-80.04445000804157,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6492,40.44528138296046,-80.04779098964462,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6493,40.459587657729344,-79.99472081515606,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
6494,40.46018862109419,-79.99353832541806,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6495,40.46420807411568,-79.98640813716263,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6496,40.462337111459796,-79.98766725485599,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6497,40.46186649145569,-79.98793564211022,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
6498,40.460893643788985,-79.98984252352116,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6499,40.461995876911246,-79.92458067079146,"[1, 0, 2, 1, 0, 0, 1, 0, 1, 4, 1, 0, 2, 3]"
6500,40.478834830415046,-79.91593647287293,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]"
6501,40.463759945139664,-79.92382058831052,"[3, 4, 2, 2, 3, 3, 8, 2, 1, 2, 1, 0, 0, 3]"
6502,40.46895447471945,-79.9213661788372,"[0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]"
6503,40.464682503200564,-79.92334791665685,"[0, 1, 1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 1, 0]"
6504,40.471106737315004,-79.92036675152836,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
6505,40.46968989670909,-79.92102493551138,"[1, 1, 0, 1, 3, 1, 1, 1, 1, 0, 0, 2, 2, 1]"
6506,40.471531140383966,-79.92017457415683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6507,40.477765750018456,-79.91664735015019,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6508,40.47248868165462,-79.91973887953671,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
6509,40.473034387550996,-79.9194840805082,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6510,40.46141410304271,-79.92481804701079,"[0, 0, 0, 0, 0, 2, 0, 0, 2, 4, 1, 6, 2, 4]"
6511,40.453285111374676,-79.92481742951942,"[3, 0, 1, 3, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0]"
6512,40.45261329852214,-79.92440397478202,"[2, 0, 0, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0]"
6513,40.45416147597747,-79.92534083079738,"[0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0]"
6514,40.47909789668898,-79.92134495899259,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6515,40.47402280149603,-79.90443704357487,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 4, 0, 4, 0, 2]"
6516,40.474216187653006,-79.90827518593552,"[2, 4, 2, 6, 2, 4, 3, 3, 3, 2, 2, 5, 3, 4]"
6517,40.47661084862429,-79.89860125421654,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
6518,40.47584150141494,-79.89833403313966,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
6519,40.43278988079022,-80.04818486908873,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6520,40.44979390885506,-79.92075835437537,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6521,40.40342698988806,-79.98653231002976,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6522,40.4039161571752,-79.98658264204587,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6523,40.397553105275456,-79.98485169114934,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6524,40.39821775947423,-79.98519873446985,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6525,40.4008263268615,-79.98608696814671,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6526,40.4013264790414,-79.98624361498852,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6527,40.3985968671862,-79.9854025417082,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6528,40.40427796579053,-79.98661618226286,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6529,40.40040095224274,-79.98593280061533,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6530,40.404708879703385,-80.044474559382,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6531,40.407319033382585,-80.04598757474251,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6532,40.403863861251615,-80.04443775206741,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6533,40.40352402624657,-80.04385149096504,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6534,40.49770017666357,-80.01567237550708,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6535,40.49798939820495,-80.01541592512893,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6536,40.49856998478583,-80.01489859226643,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6537,40.49715957878747,-80.01562003354958,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6538,40.47336945569193,-79.92969897012127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6539,40.47291375023819,-79.92987569923935,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
6540,40.47416095326943,-79.92944320309309,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6541,40.475487971974076,-79.92900068513126,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6542,40.47375830156624,-79.92957311124266,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6543,40.4682549815689,-80.02593468572104,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6544,40.468131081778886,-80.02685810454784,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6545,40.46757645876706,-80.02957272440813,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6546,40.448652673065936,-79.88833617035489,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6547,40.44765877594746,-79.8881833614893,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6548,40.382826721784454,-79.93137568096898,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6549,40.46782026567402,-79.93554701854103,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6550,40.46396134837274,-79.89088510994716,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6551,40.46415990855125,-79.89176499900069,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6552,40.453047668217614,-80.05540288741189,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6553,40.453328132890746,-80.05414448117753,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
6554,40.44905033304069,-80.06357644809889,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
6555,40.45008888085635,-80.06200356436074,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6556,40.400036884430605,-80.04228551330334,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6557,40.44529147673123,-79.98400998529627,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
6558,40.444895461808464,-79.98372192323836,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6559,40.415771180012676,-79.94107506809357,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6560,40.41563564513084,-79.94163378608984,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6561,40.41604997782585,-79.93973064787802,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6562,40.38067039848549,-79.9980882087318,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
6563,40.379760802116415,-79.99752471730027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6564,40.43922097815,-80.04122977091572,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6565,40.439550982739966,-80.04096245632105,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
6566,40.43197890573722,-79.93307802426125,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
6567,40.43243881620872,-79.92904229732058,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6568,40.43255048365891,-79.92807120646334,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
6569,40.43213607891153,-79.93166194487087,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6570,40.43227021411956,-79.93052000492041,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
6571,40.432382801144406,-79.92953726874427,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6572,40.43372869606976,-79.92295358765699,"[0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 1, 0, 1, 0]"
6573,40.43434389052921,-79.91874481552091,"[0, 2, 1, 0, 0, 1, 0, 0, 2, 0, 1, 1, 4, 0]"
6574,40.43260746569853,-79.92756099214543,"[2, 1, 3, 2, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0]"
6575,40.47107970035396,-79.9986530193822,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6576,40.47057131203119,-79.99852730843666,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6577,40.47206407021254,-79.99889619061723,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6578,40.47138224959704,-79.99872783275583,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6579,40.387883294794676,-80.01123285577597,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6580,40.38938396980096,-80.00937263136095,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]"
6581,40.38843551304521,-80.01055198652647,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6582,40.38870578104884,-80.01021180024249,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6583,40.432504865565406,-79.95893228846633,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6584,40.435925621814654,-79.9573822659316,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6585,40.467526281470214,-80.026649827785,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6586,40.46701509503061,-80.0293551061397,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6587,40.46698298895222,-80.03181769886857,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6588,40.48823943681937,-80.03342822957397,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6589,40.44253583111176,-79.98348565573198,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6590,40.4596904785493,-80.02952545450506,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6591,40.471141227572936,-80.03576607302965,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6592,40.47038684102028,-80.03550110083566,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6593,40.38413953876515,-80.01191811057946,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6594,40.45473372048141,-79.92998186363036,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6595,40.45453193113402,-79.9305989921015,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6596,40.454328757091716,-79.93125291588662,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
6597,40.45138717665429,-79.96837132305875,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6598,40.46678494933157,-79.98204539012649,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6599,40.47434636686527,-79.96024821274594,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6600,40.46295770904021,-80.05374998616678,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6601,40.463233617946116,-80.05296039701359,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6602,40.46278638112537,-80.05425194135631,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6603,40.42154569106597,-80.02468261493999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6604,40.44246265330648,-80.05751112408292,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6605,40.44250815951873,-80.05374794546606,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6606,40.461046214244156,-79.9487283361929,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6607,40.47996660866699,-79.95115503325842,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6608,40.477520597629855,-79.95283618632631,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]"
6609,40.42222788544564,-79.97395528501735,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6610,40.46495799507762,-80.01400606220272,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6611,40.463247073954896,-80.01478897354134,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6612,40.44567684058804,-79.93912088634876,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6613,40.47411154262578,-79.95920947541272,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6614,40.474618420753366,-79.95991374712634,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6615,40.474366928577396,-79.95956751745778,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
6616,40.417307014066964,-79.944968972535,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6617,40.380374471087286,-79.99579829249376,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
6618,40.364426672255185,-79.91038904932162,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6619,40.36477585708659,-79.9094839399526,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6620,40.46159184723941,-79.98751310786841,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
6621,40.38784391524185,-79.9208582247831,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6622,40.387652701660215,-79.9220828782896,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6623,40.387247720338685,-79.92295681104382,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6624,40.41914433047555,-79.9009012607213,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
